2.458268131578617264e+06 -1.022134423899910303e+02 2.008169189917753672e-01 -2.725053177697490447e+00 -4.045982515660530576e-01 -9.144945351557289825e-01 -6.798432688244020472e-01 0.000000000000000000e+00 6.600000000000000000e+01 7.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458407849266279023e+06 -1.981535401365951827e+02 1.979226281511680952e-01 -9.245249615533404075e-01 -7.983347785306672550e-01 6.022139000292092703e-01 4.834978281653877774e-01 0.000000000000000000e+00 6.700000000000000000e+01 5.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458407923267044593e+06 -1.980187387179024654e+02 1.987667850812989412e-01 -9.211086505097455523e-01 -7.962727737849627507e-01 6.049377403740004988e-01 4.813959833386495801e-01 0.000000000000000000e+00 6.800000000000000000e+01 4.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458429919802604709e+06 8.971975702788861895e+01 1.970213661456018672e-01 4.344484730706162923e-01 4.209101740495073685e-01 9.071023235454825917e-01 -6.917240449062129759e-01 0.000000000000000000e+00 6.900000000000000000e+01 2.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458458080649853684e+06 -2.260146457489895795e+02 1.971893476807466683e-01 -1.065846519611640897e+00 -8.751987569819610346e-01 4.837635122425318346e-01 6.291192551285716972e-01 0.000000000000000000e+00 7.000000000000000000e+01 6.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458458154649589211e+06 -2.259960510291146818e+02 2.000228017489848187e-01 -1.067996963442476632e+00 -8.762370388030665813e-01 4.818803293657391573e-01 6.303384675740507648e-01 0.000000000000000000e+00 7.100000000000000000e+01 5.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458591187584741041e+06 -1.065321902133891854e+02 1.984808423439764768e-01 -2.816044473873882570e+00 -3.198282207606683580e-01 -9.474755454390710874e-01 -5.477040365488923257e-01 0.000000000000000000e+00 7.200000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458591363757926039e+06 -1.040711437706303144e+02 1.991473638990258754e-01 -2.823003162652824471e+00 -3.132273429792611363e-01 -9.496781726512156796e-01 -5.436369599629782279e-01 0.000000000000000000e+00 7.300000000000000000e+01 6.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458616685462577268e+06 3.030850038360705980e+02 1.976161214674649891e-01 2.019705230963389386e+00 9.009211553529959948e-01 -4.339828013152396968e-01 7.175205466150326172e-01 0.000000000000000000e+00 7.400000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458643856866758317e+06 -1.188527444174304719e+02 1.993243040989377823e-01 -2.793726202883497045e+00 -3.408928305472589404e-01 -9.401021636404619519e-01 -5.959662754177338373e-01 0.000000000000000000e+00 7.500000000000000000e+01 5.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458778284739864990e+06 9.691631109036339353e+01 1.987811197744182579e-01 3.324264939305732192e-01 3.263376381852415298e-01 9.452532707712142379e-01 -5.588168254207324104e-01 0.000000000000000000e+00 7.600000000000000000e+01 7.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458803246907090303e+06 -3.124023249599462702e+02 1.993804183825729215e-01 -1.122216461641202923e+00 -9.010639038539360879e-01 4.336863396182829011e-01 7.091692692285764821e-01 0.000000000000000000e+00 7.700000000000000000e+01 3.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.458803320906652138e+06 -3.128650696371048525e+02 1.989405541536858057e-01 -1.122444669418945384e+00 -9.011628509857199099e-01 4.334806985360354359e-01 7.093407693885450671e-01 0.000000000000000000e+00 7.800000000000000000e+01 7.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
